Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,class
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,51.756,Kohonen
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,166.556,LVQ
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,3.474,LogDisc
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,10.247,NewId
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,3.126,QuaDisc
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,0,RBF
DNA,1186,3186,180,3,0,0,1.5407,0.0456,0.8729,0.83,0.5252,1,2.5582,29.5674,1.4725,0.8072,0.0218,67.5458716,36.0275229,17.368,Smart
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,3.529,Ac2
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,5.193,Alloc80
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,1.664,BackProp
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,2.596,Bayes
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,3.196,BayesTree
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,3.129,C4.5
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,2.13,CART
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,1.798,Cal5
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,51.73,Cascade
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,2.33,Castle
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,4.394,Cn2
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,8.455,Default
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,0.067,Dipol92
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,0.133,Discrim
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,1.465,ITrule
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,3.196,IndCART
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,6.724,KNN
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,3.329,Kohonen
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,3.262,LVQ
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,0,LogDisc
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,4.394,NewId
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,2.596,QuaDisc
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,1.332,RBF
Diabetes,768,768,8,2,0,0,1.0377,0.1439,0.5507,?,1,?,1.0586,5.827,0.9331,4.5301,0.112,8.33125,39.4473214,0.599,Smart
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,48.412,Ac2
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,9.413,Alloc80
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,14.792,BackProp
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,83.376,Bayes
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,41.688,BayesTree
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,45.722,C4.5
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,50.653,CART
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,77.548,Cal5
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,8.069,Cascade
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,55.135,Castle
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,38.998,Cn2
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,382.362,Default
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,11.206,Dipol92
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,30.033,Discrim
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,78.445,ITrule
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,47.963,IndCART
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,0,KNN
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,12.551,Kohonen
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,6.276,LVQ
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,17.482,LogDisc
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,46.17,NewId
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,3.138,QuaDisc
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,16.137,RBF
Digits,9000,18000,16,10,0,0,1.5673,0.2119,0.8929,0.8902,0.2031,0.4049,0.8562,5.1256,3.3219,6.5452,0.5049,6.57932264,11.9633591,25.551,Smart
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,0,Ac2
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,10.391,Alloc80
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,3.401,BackProp
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,6.298,Bayes
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,6.864,BayesTree
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,8.25,C4.5
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,9.068,CART
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,7.746,Cal5
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,52.018,Cascade
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,9.068,Castle
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,11.336,Cn2
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,27.457,Default
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,1.071,Dipol92
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,1.889,Discrim
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,9.824,ITrule
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,10.139,IndCART
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,12.658,KNN
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,18.767,Kohonen
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,17.003,LVQ
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,2.96,LogDisc
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,8.187,NewId
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,7.494,QuaDisc
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,9.194,RBF
Faults,570,570,45,3,43,0,1.191,0.751,0.8842,0.3002,0.8966,1,1.8972,0.9866,1.5749,0.8717,0.0366,43.0300546,22.8169399,10.391,Smart
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,10.489,Ac2
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,1.498,Alloc80
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,7.248,BackProp
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,5.138,Bayes
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,7.431,BayesTree
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,13.761,C4.5
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,2.385,CART
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,2.08,Cal5
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,3041.743,Cascade
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,1.468,Castle
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,9.817,Cn2
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,5.046,Default
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,1.957,Dipol92
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,0,Discrim
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,10.52,ITrule
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,6.911,IndCART
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,4.862,KNN
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,19.113,Kohonen
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,13.089,LVQ
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,0.092,LogDisc
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,11.927,NewId
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,2.569,QuaDisc
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,13.333,RBF
German_Credit,1000,1000,24,2,9,1,1.0369,0.0848,0.5044,?,1,?,1.6986,7.7943,0.8813,1.5031,0.0187,47.1283422,79.3796791,2.018,Smart
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,28.78,Ac2
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,10.311,Alloc80
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,2.641,BackProp
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,4.43,Bayes
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,3.499,BayesTree
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,47.811,C4.5
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,1.79,CART
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,11.317,Cal5
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,1.139,Cascade
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,2.152,Castle
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,26.324,Cn2
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,19.334,Default
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,6.331,Dipol92
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,1.428,Discrim
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,14.534,ITrule
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,5.592,IndCART
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,12.825,KNN
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,60.68,Kohonen
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,21.169,LVQ
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,0,LogDisc
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,26.391,NewId
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,1.553,QuaDisc
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,33.388,RBF
Head,900,900,6,3,1,1,1.1231,0.1217,0.7176,0.1057,0.9787,1,1.0071,5.0408,1.3574,1.9786,0.1929,7.03680664,9.25712805,2.848,Smart
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,5.378,Ac2
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,0.48,Alloc80
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,2.907,BackProp
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,0,Bayes
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,2.209,BayesTree
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,5.916,C4.5
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,1.134,CART
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,1.017,Cal5
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,1.352,Cascade
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,0.974,Castle
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,5.712,Cn2
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,2.703,Default
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,1.933,Dipol92
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,0.276,Discrim
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,2.049,ITrule
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,3.721,IndCART
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,1.512,KNN
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,4.637,Kohonen
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,3.285,LVQ
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,0.32,LogDisc
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,6.831,NewId
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,0.698,QuaDisc
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,5.916,RBF
Heart,270,270,13,2,5,1,1.0612,0.1236,0.7384,?,1,?,0.956,3.6494,0.9902,1.6386,0.0876,11.303653,17.7054795,1.512,Smart
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,100.289,Ac2
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,2.711,Alloc80
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,19.651,BackProp
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,137.559,Bayes
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,96.901,BayesTree
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,108.421,C4.5
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,664.078,CART
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,169.408,Cal5
KlDigits,9000,18000,40,10,0,0,1.9657,0.1093,0.9207,0.9056,0.172,0.3385,0.1802,2.92,3.3219,5.5903,0.2029,16.3721045,26.5519961,37.27,Cascade
