fLength:,fWidth:,fSize:,fConc:,fConc1:,fAsym:,fM3Long:,fM3Trans:,fAlpha:,fDist:,class:
1233,7464,1103,4571,2870,7659,8256,10083,15428,8943,0
250,1667,316,6303,4387,6238,5392,6131,16383,2021,0
14536,12446,5320,1324,940,16460,17201,11186,5213,12910,0
9762,13332,4133,1708,1198,12380,12661,10271,8892,6633,0
13312,13174,5568,1004,724,16606,15602,1781,172,13807,0
5406,10115,1015,2745,1610,13257,3652,7184,11446,6891,0
6826,8088,2180,2561,1556,15763,8004,11951,1190,4679,0
14622,12781,3878,1119,883,18133,17737,3459,4946,10100,0
15012,12336,4497,1637,1090,2862,17185,16193,2175,16357,0
8847,6525,1618,2769,1609,9816,9558,8026,7671,7298,0
15253,15602,6079,1415,839,10632,14806,771,1236,18187,0
4361,10875,1733,2938,1912,7292,10940,15328,13442,3319,0
6458,10182,1808,2123,1220,10252,10194,3833,7300,2776,0
181,4133,136,5728,3564,5339,7575,12770,11960,10587,0
1731,6051,1012,4835,3089,6796,9660,9478,13866,3922,0
10880,9300,3592,1847,1060,6490,4679,14851,7022,6916,0
9783,11581,3250,1693,1026,12678,11111,1818,1609,9855,0
10150,954,659,3897,2613,2523,5155,9899,6670,6016,0
10064,8504,2119,2027,1222,16786,2440,14993,3627,13984,0
4868,8774,1250,3228,1843,9414,4239,6013,8168,4369,0
1623,9704,1047,3464,1964,9484,4835,11144,13775,7169,0
10828,7363,1210,2619,1654,16575,12613,5260,7480,9598,0
7640,14701,4332,1588,1031,9306,12954,1952,11901,1405,0
3267,2385,191,4774,2816,9216,4010,11209,15354,1442,0
1502,1921,421,5460,3628,13031,8687,7970,11607,8412,0
2428,9145,807,4293,2407,12318,9824,11302,6300,3093,0
15565,15277,6241,1234,790,2954,15262,3092,1641,18051,0
15130,7900,2484,2266,1417,1319,15715,14378,463,15657,0
17191,11673,1669,2503,1395,284,18357,3614,3641,16568,0
15586,15210,4848,645,480,17045,18066,16916,4701,11599,0
2884,230,75,6154,4286,4967,3774,7598,15556,3368,0
12103,5882,2116,3224,2145,17426,15001,9403,3708,7659,0
16636,16081,6859,435,318,17124,17769,1109,528,17379,0
4455,9920,1806,2871,1788,12385,6740,3142,17912,836,0
13025,13454,5183,1308,877,11526,15996,14924,5441,14273,0
15683,16757,5251,786,521,3048,17313,18071,2624,16427,0
6459,357,204,4484,2591,11234,7115,8745,2716,4757,0
17020,11625,1384,2466,1455,17925,18316,3010,7383,16093,0
6616,4296,1543,3651,2317,12969,4772,14064,4624,14243,0
15870,5878,2944,1837,1110,5200,17280,4869,4704,14402,0
14694,15511,5920,1374,895,16904,17595,14138,1529,17227,0
16305,14527,4385,1927,1688,4991,16138,2133,2397,17832,0
6888,8985,3000,2726,1741,10236,9375,6526,10473,9211,0
9247,12029,5014,1742,1023,9059,12919,3410,1458,1169,0
8620,13388,2021,2046,1132,4045,2963,1396,17263,5969,0
1993,721,79,6161,3797,7237,8035,8450,10686,4255,0
3105,5041,444,3695,2052,3667,7635,5654,7441,10844,0
6816,8852,1371,4276,2529,10473,13314,2496,7200,1596,0
5203,5197,1654,3740,2166,8158,8745,12621,12170,3336,0
9452,9358,1304,2781,2045,16514,12768,2872,6336,12256,0
14750,12600,2795,3061,2433,5619,1974,2372,4287,17512,0
10887,8344,3170,1841,1194,7371,8886,13657,3485,7948,0
3336,402,39,5644,3405,14143,7710,7317,9966,1350,0
6675,6926,1275,3898,2207,5217,8672,3446,10238,7715,0
5457,6285,706,3412,1980,5985,7286,3038,16563,2317,0
9575,12591,2442,1589,922,14875,10126,15458,10352,607,0
3578,3354,294,4941,3156,12190,10599,10375,9538,2922,0
12146,11580,4357,1599,951,6116,14494,8354,2244,12609,0
15219,12674,4456,1320,1060,2741,17027,16374,2053,16655,0
14032,12464,4863,1468,979,18164,16937,16692,6491,14383,0
5009,938,635,5555,3134,5379,4082,10746,12374,2756,0
4464,5561,325,4915,2917,14437,9461,6836,9486,10305,0
14652,14158,4862,1555,1129,2769,17544,4607,843,16250,0
8388,18,225,4985,3011,3015,3771,9107,1,4449,0
8590,282,1069,4420,2391,2590,11498,9422,1056,16073,0
10181,4127,1745,3341,2656,12136,13785,5193,3396,3303,0
8577,14768,1588,2472,1797,14615,11310,699,809,14677,0
6035,2095,496,4292,2497,10926,11496,9834,7259,1415,0
7790,2273,915,2986,1692,6534,12217,10161,5056,5322,0
11381,10890,4224,1911,1311,15633,13233,3294,3381,15775,0
710,4730,340,5550,3742,8525,6695,6514,9550,12184,0
7999,10799,2612,2297,1527,11205,11094,12836,5269,6484,0
11764,13885,5102,837,521,14977,4452,15514,4658,11184,0
8980,10681,3079,2028,1238,10760,12124,15225,4766,5207,0
5816,1968,395,3561,1936,2975,9900,7390,14890,1854,0
16556,15296,5544,764,568,15372,17460,15738,1043,17040,0
2755,2973,120,4900,2855,6940,10023,6427,15602,5361,0
2814,2001,377,5033,3320,9043,4289,6656,15571,47,0
15736,15988,6503,841,713,3125,16804,946,4017,16515,0
6005,9748,1178,2514,1385,8471,3040,15118,16606,236,0
8533,5110,1526,3127,1978,11005,12923,12168,292,7119,0
8327,7313,1245,3219,1877,3549,11001,6048,3303,10408,0
13305,16319,5230,459,320,15579,15645,17008,10843,7927,0
10834,10283,3964,2135,1334,2053,14583,4731,3946,15343,0
3188,2751,877,4755,3053,11441,4390,7492,17368,12128,0
16527,16245,6857,453,337,880,17366,17525,2590,17018,0
2374,573,127,6116,3661,13400,8564,10206,8027,3557,0
3278,3318,230,4671,2719,4580,3300,5057,5564,9673,0
4996,7203,862,3639,2021,4431,6011,6500,11473,6198,0
8282,13324,4014,1866,1246,12515,5008,15849,6320,11550,0
8748,5804,1095,3891,2187,12590,10821,12924,3056,4290,0
1459,2802,74,4443,2501,8203,6866,8383,13243,5003,0
8432,1479,921,3495,1909,3273,12383,11447,3172,3299,0
4942,8072,602,4498,3070,6955,2410,11528,15271,7694,0
5278,1810,659,4276,2426,10235,5007,8847,3015,6819,0
14459,16197,4614,711,511,15962,14707,1869,4548,9240,0
2077,712,114,6128,3729,9387,5053,9919,10001,9777,0
5728,1731,496,3979,2411,15458,10953,7247,7876,5307,0
3436,8265,670,4529,2592,11958,10527,3287,13865,3710,0
2026,831,279,5935,3894,7847,7333,8319,16908,2890,0
15011,13724,5658,1125,740,16524,17925,1610,1352,10987,0
14227,15219,6168,782,495,7569,16233,17179,3863,15037,0
11022,7040,2103,3241,1845,13411,14169,12362,7774,10080,0
1562,865,164,6125,4182,8906,5928,9228,3490,13392,0
5977,7307,1597,3609,2349,8799,5560,5285,6076,11803,0
6610,3118,1103,3587,2281,4941,10323,11898,3960,6940,0
2977,306,42,6043,4128,13096,9431,10693,5366,5301,0
15204,16277,6290,1338,816,4902,1676,17374,1728,18140,0
11316,10906,4452,1783,1016,14828,13802,2792,2898,14077,0
14658,16316,6741,344,246,18192,16397,17586,3751,14285,0
9144,3008,695,3649,1996,2518,8333,11970,4858,4903,0
8785,9370,1445,2864,1632,6996,1977,11114,16776,3632,0
13954,13044,5604,1141,729,17874,16039,3478,1006,14881,0
4388,3713,909,4545,2468,6931,3102,9622,9163,15521,0
3438,1852,206,5348,3695,4746,3173,14124,17749,8699,0
1327,2961,352,4734,2680,8774,5738,8079,10004,4782,0
15484,15395,5266,1860,1175,10368,16187,734,4970,18202,0
11535,11509,4783,1504,983,12894,14648,10057,5587,14588,0
7261,7079,1762,3660,2410,13094,3943,10921,10605,5424,0
6980,11926,3085,2043,1183,3686,10053,5548,10618,1451,0
7482,1608,261,3647,1958,10165,11923,5743,9773,12551,0
5284,7514,798,4022,2193,5815,4750,13955,5467,2926,0
5502,8494,2025,3427,2168,10231,8774,4918,5573,6594,0
5260,7866,1562,2973,1649,9760,10011,4267,9089,6631,0
7280,9007,1030,3071,1805,11479,10027,1972,1782,8098,0
12399,16181,5403,492,368,14372,15049,1324,12804,5489,0
9723,3569,1471,2470,1510,16274,8044,11119,6832,9958,0
12706,9702,2290,1817,1062,17558,14250,12069,232,13891,0
17285,13893,2051,2626,1576,18505,17047,3701,973,17999,0
9307,8027,2136,2247,1325,6406,13576,12042,368,7793,0
14838,11371,3503,1701,1224,1577,14943,15987,1334,16082,0
5135,2337,395,3739,2079,11484,3693,9567,1883,12873,0
2454,7414,747,4153,2567,11207,10572,14332,8575,1847,0
12104,13042,3339,3170,2242,4288,11715,1088,1515,17707,0
6144,7906,641,3666,2539,3465,3369,3879,14130,4785,0
14468,5669,2377,2042,1560,903,14976,6704,4445,14342,0
15562,16571,6333,1554,944,17355,1301,606,3514,18298,0
1612,2231,303,5059,3029,13647,8045,10105,12890,811,0
12059,15069,3152,983,618,2047,14441,5088,13590,9151,0
4679,6771,1542,4015,2476,8004,11938,7155,6346,13254,0
14913,14702,5035,978,761,13143,17700,1082,9113,15017,0
13795,6063,885,2894,1694,1770,1800,14744,10705,4350,0
14865,5787,2089,3109,2487,3793,16242,10160,1467,17636,0
12715,7108,1626,2321,1431,18097,3340,5511,1945,6939,0
10388,12820,4239,1495,942,8334,1972,14977,5451,6834,0
6499,6241,1246,3439,2059,4701,8865,11025,11123,13766,0
2300,4483,306,5303,3568,10708,11119,9623,16978,5698,0
17185,17371,7112,115,96,17889,18454,283,6314,7075,0
1695,8765,316,4066,2436,5641,3737,14939,15463,496,0
160,4213,9,5713,3490,5324,7554,13159,14608,5718,0
3951,10408,1637,2948,1785,8437,10349,2656,14291,873,0
14300,12538,4309,1486,880,16103,17052,13143,4736,10485,0
1905,9834,637,4676,3267,6091,3671,5505,14588,989,0
13883,14774,3947,1708,1058,17776,16340,1204,6821,14728,0
13236,12295,3811,1499,894,1433,15294,16689,5277,14202,0
12943,14734,5634,1386,827,2853,15064,15817,970,16297,0
3960,5840,637,4104,2657,4574,3974,12246,7767,9189,0
16494,12967,5199,682,493,1453,17985,15299,2001,14809,0
2188,2691,377,5069,3230,6743,9866,5183,4005,945,0
14307,16435,6069,629,517,1417,16181,478,3183,14791,0
2754,2288,377,5377,3492,12999,10744,4162,9376,7211,0
1284,2833,440,5108,2917,9126,5475,10720,13393,5363,0
7791,6470,522,4254,2450,16010,10268,5951,1914,10544,0
12277,13334,4968,1075,752,15965,14626,13532,2718,12380,0
11184,11235,1997,2373,1449,15339,13341,16149,3960,15613,0
5294,8106,1173,3198,2079,10303,8058,9610,2989,1452,0
4223,1364,357,5149,3400,13891,10536,13851,7851,13012,0
8704,8929,2377,2013,1385,8080,8526,5762,6420,3828,0
10179,13631,3422,1688,965,3989,13824,1053,6096,8531,0
12991,13896,6035,1344,834,17220,16414,5111,67,13390,0
5208,2419,379,3894,2494,9810,10945,11574,11184,3081,0
12220,13405,4590,832,529,7356,14439,15558,6551,10908,0
4301,8653,2350,3515,2408,9828,8170,3904,7721,5876,0
4063,0,54,6002,3501,8314,6505,3004,17980,2894,0
12298,9697,3546,1999,1185,17047,13671,6353,1285,8707,0
1182,3296,219,4729,2582,9024,5572,8445,11967,3767,0
135,4295,158,5676,3435,12193,5465,13015,15077,4535,0
2125,2373,432,5284,3320,10137,3853,13501,15723,13669,0
3078,7540,1780,3975,2308,8743,10154,15634,14057,169,0
6142,13536,1746,2495,1733,9182,4550,14791,2022,8349,0
15153,13501,3783,1569,1080,17924,17470,6392,7786,11023,0
13717,12302,5357,1210,738,16442,16075,2627,3572,13661,0
15537,15613,5669,598,478,5024,18019,3014,6676,14880,0
3812,4926,405,4008,2242,3842,4676,13416,15977,6059,0
7848,8329,1247,3284,2290,14183,13237,14798,5118,9085,0
8383,4779,591,4300,2796,5522,3797,12036,1012,7323,0
8839,6483,2113,2792,1864,10386,9252,14411,4907,3581,0
11720,12886,3835,1927,1208,2169,14590,15595,5273,15314,0
5271,7268,499,2951,1766,15940,8809,15176,184,6852,0
9647,13882,4338,1648,1095,11408,12978,13919,9591,6650,0
8539,12582,3455,1546,911,13878,12893,6202,1777,6219,0
3313,2940,163,4501,2522,7034,10152,5907,12401,3709,0
3621,1603,153,5122,2947,8551,4611,12687,82,6878,0
15113,15775,5912,1579,973,16742,13527,14299,2593,18288,0
11001,11736,3905,1934,1134,15876,3520,6034,5152,9444,0
6764,8004,837,2937,1687,7075,11813,12903,10499,6274,0
15367,1940,414,5494,3720,16405,17881,4695,6604,10221,0
122,4342,61,5644,3423,5263,7708,12521,3883,6710,0
15242,13132,3539,1593,976,6405,16788,2640,404,17947,0
2331,417,158,6238,4023,13039,9078,8147,6837,1944,0
1701,4115,617,4780,3590,7977,7323,4099,7622,8487,0
7987,11765,2191,1837,1130,13165,11063,8203,6397,8786,0
10310,13726,4913,1125,673,9140,12940,16227,7121,3068,0
1769,8336,666,4188,2602,11188,10377,14706,11373,2024,0
8120,7646,1444,3550,1919,14767,9878,4117,7504,6825,0
8073,5494,617,4480,2663,5142,4879,12313,5481,10077,0
8231,9304,2692,1802,1008,8783,4098,13815,389,13402,0
7880,14325,2821,1468,906,16400,9101,12066,10339,3056,0
1486,5013,1023,4470,3041,8915,5901,12922,10862,6611,0
16593,11738,2987,1365,874,18062,18348,13807,2701,5802,0
14832,16048,6367,508,369,17969,16475,1843,5553,8202,0
14351,14808,6157,1148,721,17130,16768,16838,138,16434,0
7392,9733,1471,2764,1673,16615,5409,16108,12194,10319,0
9928,8388,2860,2360,1569,4861,11605,14994,1887,9136,0
2909,8775,1262,3310,2015,14668,7913,7640,10446,376,0
1815,4817,816,4869,3076,5098,4316,7226,2980,7135,0
11420,7348,1002,2891,1745,16839,13416,6874,6716,5714,0
3953,6848,715,4681,3524,9750,10887,2645,8400,4721,0
15082,14252,6380,1142,765,16675,17191,16678,306,15152,0
3338,9182,885,2988,1694,6518,5110,15253,12404,8591,0
10171,9776,4376,1891,1330,12421,5778,2718,1378,11382,0
14898,16387,6836,479,358,18047,17320,832,5662,10874,0
5615,9439,1438,3156,1853,15743,8943,15539,10124,1309,0
15996,13175,3672,1044,628,569,16003,4490,6135,8701,0
11061,8008,3069,1979,1162,1327,14639,4156,5015,15687,0
11326,6160,1995,2757,1772,3713,2078,14335,3638,8016,0
15813,16284,6243,1290,775,2695,14929,17226,136,18215,0
14835,15487,6034,525,355,1443,14478,1489,453,14091,0
13431,11790,4292,1766,1024,13844,16966,2437,2812,13054,0
16843,17246,6334,788,572,2860,17819,298,8632,16247,0
4756,6346,1064,3520,2052,7786,2971,8098,1446,1117,0
17040,17807,7205,40,45,9124,17754,626,2012,15896,0
640,2383,285,6252,3708,11874,6668,3923,13236,5382,0
1587,7760,1245,4064,2788,8062,7942,12522,11403,4413,0
5819,6288,1297,4363,2457,8289,11979,13973,136,2391,0
12178,10441,3438,1528,1028,5164,1726,14156,4022,9279,0
10290,5680,1626,3582,2243,16855,13754,6571,5571,8454,0
7901,14475,3969,2019,1154,12578,13169,16040,6839,1177,0
14849,14987,6658,665,457,14557,17223,16343,3632,15188,0
1581,2479,181,4655,2514,8627,5800,8274,11458,14334,0
3995,0,123,6243,4058,13528,10291,9106,15144,10735,0
1839,8148,433,4012,2220,11137,10163,14077,17671,390,0
8716,2812,1120,3585,2375,4201,2492,3924,7474,9173,0
8319,10537,2676,1640,990,16488,8437,7758,6949,3394,0
8861,11217,3711,1650,979,3810,4810,8438,8890,11130,0
6475,310,246,4802,2869,3366,3686,8726,5295,5529,0
15142,14270,5872,1105,795,8542,14930,2515,1623,14231,0
6255,11345,2949,2511,1374,15234,11241,15250,8215,6737,0
2567,6969,889,4174,2305,8983,6294,6532,4002,4510,0
16672,16868,7035,278,211,617,17443,855,938,17777,0
5425,2395,487,4175,2391,6151,3706,11093,161,3040,0
1633,5641,721,4223,2356,5942,5609,8037,16900,9871,0
4089,7669,1169,3680,2086,8217,4121,4990,9938,1851,0
8804,8813,1844,2531,1389,15753,2455,9471,1758,2742,0
12751,14946,4764,2245,1341,3874,11441,17034,2196,17614,0
3650,0,75,5844,3973,8435,5981,9107,13715,4306,0
11971,10525,2016,2016,1435,18082,2189,12115,428,8621,0
2353,5144,774,4379,2473,4224,4458,5703,8813,2276,0
2228,778,106,5909,3722,7735,7558,8124,13279,5364,0
13948,10663,3988,1568,943,15792,16265,6408,3338,14093,0
12338,12150,2357,2111,1490,1598,13254,16513,2392,15146,0
12243,11934,3524,1099,674,3103,1577,10097,1352,13455,0
10402,6325,2691,1952,1084,7720,3430,8766,468,8054,0
7354,3667,564,4044,2633,3854,2479,6281,1986,5584,0
3053,406,30,5854,3798,13549,8756,7498,14554,1711,0
6957,9345,901,4147,3186,14626,13128,1471,12383,2420,0
9064,9302,2069,2862,1969,6846,2165,5160,4188,7573,0
12796,14020,4104,2870,1702,8958,13697,15182,3457,17762,0
293,3748,54,5902,3694,11911,5866,13716,16648,4206,0
1383,2808,184,4681,2793,8464,6167,10423,11903,6077,0
5618,9759,1311,2767,1653,7083,9010,13334,5590,5495,0
4101,3130,340,5181,2997,12490,10373,9838,14724,2009,0
8277,6683,1660,2555,1487,12939,10702,13368,10356,8905,0
4154,2104,909,4845,3487,9822,10418,6076,4222,9010,0
114,1442,455,6296,4413,10574,7843,9671,11878,10557,0
12704,8401,3513,1414,904,16791,2360,14534,3834,12596,0
5564,5427,1366,3714,2094,14475,10552,10754,5238,14496,0
2858,8275,679,4179,2577,12681,10074,6691,12687,3240,0
5402,9498,577,3431,2206,12691,10212,2673,16312,1722,0
12161,7447,2133,2042,1146,17051,14202,3374,10470,13461,0
9916,14300,5364,1366,821,6906,12687,1416,6178,7542,0
1418,4573,670,4789,3528,9111,5335,13922,5291,701,0
13893,12601,2809,1873,1187,1462,15510,1503,1566,14105,0
5476,7573,1023,3171,2021,13051,4761,4336,14002,5245,0
10349,3457,1720,2742,1600,1833,13743,9881,819,15582,0
100,4467,15,5611,3283,12238,5492,13309,14853,7157,0
11885,10709,1115,2967,1758,1760,14203,15431,355,16323,0
11822,11540,3515,1533,877,7300,9214,2672,960,7786,0
9166,12128,1463,2777,1844,11126,4279,14909,16091,11077,0
8238,8164,1755,2063,1220,15509,7915,8177,7823,8758,0
12797,13267,5766,1577,905,15227,16247,13153,1202,15327,0
7798,5269,1531,2609,1454,6512,8006,12126,405,10183,0
5624,1759,413,4009,2544,15301,11167,7116,16732,2425,0
16264,12864,5564,1082,821,18285,18272,16564,1799,15501,0
7189,13519,3642,1815,1104,14640,12847,7258,4811,551,0
12462,1480,1204,2575,1470,17068,14969,7405,3616,5654,0
13597,13062,3985,1950,1483,1828,2268,16206,1769,15003,0
6359,9818,725,3573,2422,11458,9233,16386,10629,10142,0
5211,9452,1916,2677,1538,6475,10189,3711,13938,4333,0
2035,7340,928,4540,2835,11882,10164,3166,10573,14469,0
9921,12349,3680,1999,1164,16380,14047,14973,7880,12787,0
12097,11684,3822,1314,821,13561,13830,3906,4503,11687,0
7734,6898,1633,3609,2152,9324,11889,11055,5712,8500,0
1638,2052,310,5246,3184,13489,8251,10291,8693,405,0
9238,10676,1973,2905,1723,12723,12936,16096,7050,7753,0
14314,5774,1356,4126,2786,2666,14948,9540,7273,16617,0
1444,2793,80,4562,2533,8023,7164,9955,60,8129,0
11353,5931,1194,3101,2023,4698,1478,7342,8624,6777,0
10826,9036,2608,2239,1295,16191,13497,15736,7824,7732,0
7851,10052,2175,3019,2114,5286,2753,16061,8659,4099,0
12906,12971,3030,1624,1189,1175,15409,1675,965,13117,0
10622,9963,1678,1643,950,14515,3299,3703,5009,12328,0
1812,7235,901,3941,2672,7362,8025,6018,14493,2313,0
1614,8700,339,3762,2070,6746,10193,6163,8271,969,0
6204,4583,1260,3782,2096,9391,12332,12064,8261,786,0
15751,16670,7059,172,164,17716,17589,12140,1066,11951,0
5558,10920,2260,2588,1642,14954,11378,12323,14674,3446,0
3284,8621,1559,3550,2382,10064,8363,3520,14146,203,0
1914,6588,358,4361,2849,6959,9777,9113,11662,331,0
15932,15913,6108,1496,943,11227,15321,17093,1520,18206,0
6408,13350,601,5377,3076,3659,2884,16582,6726,17247,0
7130,12767,2364,1579,911,14870,11219,15510,12215,9547,0
3195,3141,252,4585,2473,9811,3556,12167,10482,9074,0
7886,8947,2152,2434,1509,7462,9134,10892,636,2225,0
789,3413,328,5416,4147,8352,6604,5783,6749,8579,0
15684,15896,6155,1097,880,2549,15182,16030,1598,17914,0
4376,7716,1020,3544,1904,10366,9952,15897,8561,8581,0
13614,13410,2151,1965,1231,16652,14989,15366,5558,15495,0
16712,9477,4466,2763,1948,2931,17059,2064,25,17352,0
16991,17318,7176,82,71,18555,17763,17282,2215,16237,0
5076,7091,1385,3547,2138,11387,9633,8921,3168,11895,0
1411,2847,115,4530,2612,4294,5522,9277,11563,11923,0
3032,2985,101,4782,2692,9694,3681,11773,10724,14199,0
545,2388,265,6212,4228,5926,5968,4748,15964,5407,0
4849,1353,837,4579,3397,6002,5815,9496,776,9837,0
8141,9752,589,3193,1739,3378,3314,6981,11531,5765,0
3992,7612,725,3092,1774,6181,5178,14163,6488,7471,0
13696,15673,3193,2148,1547,3819,1696,17274,5156,16833,0
3459,2173,325,4709,2719,9526,3795,13307,8203,4236,0
9606,13741,2111,1842,1297,2748,2144,16163,6696,6724,0
4038,11614,1585,3284,2019,12255,10127,15575,10198,5829,0
7427,6523,972,3079,1721,3175,9398,7013,8984,13560,0
12600,11660,4722,1307,823,14757,15770,2576,4037,10936,0
13587,14437,4539,943,591,7072,13699,1748,1080,13128,0
13311,15325,6515,642,451,16736,15786,3249,597,10240,0
8292,9291,1769,3400,2185,4124,2427,12707,1146,13007,0
11115,7589,3268,2053,1169,3724,2627,7843,1124,11136,0
2731,5489,316,3726,2230,5187,5316,7131,5432,6990,0
3335,352,114,5706,3729,4414,4716,10925,12588,2195,0
6524,13182,2265,1990,1158,9592,3255,15689,984,5638,0
3791,8285,1559,2758,1496,13163,7448,3191,11596,9776,0
12499,8928,3281,1543,1008,18137,12089,5043,9734,8718,0
12649,14793,4127,971,656,18022,15469,1208,4341,10669,0
3147,4269,395,4394,2407,8886,5254,14041,7639,7149,0
6371,7584,2061,3411,2100,13188,11927,15518,2471,7150,0
17748,9839,1111,3358,2046,565,18229,4015,4291,17128,0
11152,8547,3420,2014,1283,7472,14588,12545,3512,10806,0
8056,6090,1006,2969,1860,3538,10754,3675,6444,11280,0
4041,11162,1444,3305,1919,15513,8120,6295,9120,3000,0
7391,1087,526,4235,2271,12068,3868,12480,9480,1699,0
107,4420,85,5649,3252,12102,5904,4379,11266,6620,0
7136,3511,757,4212,2955,5588,4444,6885,15582,5697,0
9226,10810,3913,1961,1136,6037,9362,15465,3603,12607,0
12090,7667,3192,2628,1689,15671,16019,10264,7387,9597,0
14400,13642,3204,1157,944,18347,16279,5939,648,14352,0
12249,11624,3375,1477,1163,14945,14629,3409,3575,1480,0
11680,6387,1857,2309,1780,4957,2010,12378,11642,6189,0
16225,15413,5123,1760,1554,2460,1338,628,3484,16350,0
10237,12923,2554,1901,1227,17589,12023,16350,7010,6234,0
14350,14690,4305,1661,1153,1663,14085,16377,3155,16233,0
7590,8142,938,2128,1189,14274,10333,10084,12543,9887,0
12162,12790,3446,1223,862,17307,14952,5569,811,1383,0
10599,14030,4853,1039,626,12031,13331,4882,1785,3063,0
1639,884,43,6051,4150,8711,6013,9419,363,11022,0
4392,6884,469,4099,2220,9339,5634,14121,12538,11418,0
17334,13739,4571,562,384,704,18191,1521,2423,16482,0
9853,3439,1275,2427,1376,16132,10852,10220,8445,4670,0
8963,11136,3158,2124,1283,16655,12307,13960,8775,687,0
16523,14873,3934,1239,770,8696,1093,16006,3690,16524,0
1469,4219,477,4823,3734,8213,6212,14115,8350,8530,0
9596,10754,1485,1809,1104,17703,8481,7084,5531,10095,0
1234,3284,115,4476,2612,8050,7042,8405,10015,2709,0
14513,10877,4381,1385,929,17192,16936,13441,1164,15211,0
10754,4460,569,2475,1370,2009,9876,11348,11384,3729,0
6736,5573,816,2920,1578,14814,9571,6736,8488,13094,0
9584,14129,5201,1495,1175,13625,11868,2453,699,9006,0
2447,640,54,6002,3431,9304,4938,7954,4999,1291,0
6478,1013,252,4955,2852,15534,10568,7502,12048,10395,0
8917,14264,2596,1203,803,15277,13686,15678,17719,3481,0
5732,1600,623,4122,2383,6316,8370,9828,9418,7297,0
1816,7915,1594,4228,2311,12752,9329,12820,9070,8567,0
6783,5946,731,3113,1731,3936,3028,12742,9247,5340,0
4824,4577,806,3444,1970,6592,7380,6249,12527,8171,0
14292,14742,5592,933,728,1538,16329,17261,4629,15053,0
10799,11938,1429,1698,1004,4451,2644,15640,8487,4513,0
17059,14375,2341,1577,984,1990,2285,17087,2999,15121,0
1457,2840,157,4349,2366,4140,5971,8849,15906,4865,0
8941,4205,823,3580,2075,3285,7754,14130,8514,15043,0
11519,13317,2393,1502,894,17352,1947,16118,11161,7675,0
15665,11667,3675,1611,1134,2303,17227,9869,1592,16135,0
17092,16706,7012,334,246,14376,18101,17492,1835,16342,0
14675,13537,4976,1456,1050,15366,18227,6559,5726,13886,0
2884,230,75,6154,4286,4967,3773,10659,16206,20,0
11445,10973,2692,2099,1424,15107,15156,15745,6541,5337,0
15234,16075,6788,492,345,14970,17651,941,3223,13708,0
2627,5355,444,3654,1962,8726,5274,12598,7984,5867,0
16327,17206,7103,112,96,739,17693,612,3835,10277,0
16219,14395,3472,1662,1116,18372,17388,17340,590,7358,0
11915,14356,3777,2013,1123,2109,14209,4069,639,16763,0
14471,14724,6065,1039,624,11368,17342,9447,3288,12305,0
13712,14745,5599,550,381,17455,15749,2043,2336,4256,0
5699,11701,2496,2798,1778,10532,12132,16919,17785,2368,0
7811,9037,1582,2820,1538,8478,2967,10991,11892,9295,0
16346,14928,6561,649,591,1893,17433,6426,2792,15634,0
12948,5835,1678,3163,2078,7263,1252,5219,494,7842,0
11926,9957,3938,1959,1207,16311,15617,10033,2018,12279,0
8751,9689,2828,2600,1575,14548,12637,12223,5342,5861,0
3077,516,109,5612,3345,4225,5277,10789,2161,5936,0
6429,1732,666,4291,2491,13794,2964,6445,10842,5272,0
2225,8198,1198,4681,2660,13088,8903,14783,15272,2610,0
5384,2263,237,3606,2022,6059,3309,8125,2084,7577,0
12612,10425,2766,1905,1122,17353,2843,4614,458,9371,0
7060,10167,1640,2365,1335,3392,3337,7076,7797,7762,0
8826,1753,930,3677,2492,16138,13413,6983,8840,12035,0
10484,10605,3560,1846,1107,12562,14666,13584,3766,13272,0
16236,16368,5779,756,617,4930,16997,1038,5559,17115,0
2987,485,43,5798,3606,13746,8416,7530,16415,1934,0
5955,6386,739,4302,2749,3292,8326,14288,3740,4958,0
6841,11110,1777,2326,1283,12575,4325,15838,9205,6030,0
6248,2175,682,4563,2787,8180,12763,4982,5181,8658,0
4363,12176,1956,2084,1159,7831,9111,5659,8371,3882,0
5403,4483,1115,3889,2379,12397,8172,5528,14102,1126,0
3956,9040,1588,3217,2038,10997,7762,15775,6325,10589,0
12361,13413,3113,1582,1027,14088,15663,10275,484,16080,0
4428,8087,765,4125,2421,14864,7217,4634,10906,6345,0
14703,14687,5676,1479,930,3937,16790,1378,1515,16864,0
6156,5380,1297,3459,1871,14612,9500,12523,6229,13808,0
1170,3426,410,4555,2503,8707,5865,8862,15597,9725,0
7888,9586,2396,2273,1283,4397,3941,15587,3188,11402,0
13445,14004,4988,1667,1112,1997,13627,15931,6635,16697,0
776,4201,573,5297,3678,7439,6445,11981,7514,6201,0
1619,8228,837,4352,2747,14069,6329,16155,17155,10187,0
8923,11784,3342,1890,1109,2900,5404,2275,4202,5611,0
2031,8531,613,4993,3603,9730,4783,3008,8357,4861,0
4025,5967,487,4100,2262,4487,3993,8485,2836,2457,0
14147,14842,3219,772,505,726,15967,12833,1675,10042,0
12977,6291,2105,2776,1791,17508,16185,6104,268,6811,0
11272,15719,4379,839,602,2933,1829,17423,8750,6244,0
