date,day,period,nswprice,nswdemand,vicprice,vicdemand,transfer,class
253,2,19,1623,3048,1333,1349,728,0
253,2,20,1623,3033,1333,1349,728,0
253,2,21,2512,3058,1333,1349,728,1
253,2,22,2316,3057,1333,1349,728,1
253,2,23,2316,3092,1333,1349,728,1
253,2,24,2316,3110,1333,1349,728,1
253,2,25,2660,3143,1333,1349,728,1
253,2,26,2660,3128,1333,1349,728,1
253,2,27,2316,3116,1333,1349,728,1
253,2,28,3190,3082,1333,1349,728,1
253,2,29,3190,3042,1333,1349,728,1
253,2,30,3190,3019,1333,1349,728,1
253,2,31,3190,3023,1333,1349,728,1
253,2,32,2962,2924,1333,1349,728,1
253,2,33,2038,2838,1333,1349,728,0
253,2,34,1620,2642,1333,1349,728,0
253,2,35,1371,2490,1333,1349,728,0
253,2,36,1476,2276,1333,1349,728,0
253,2,37,1620,2181,1333,1349,728,0
253,2,38,1968,2228,1333,1349,728,0
253,2,39,1968,2299,1333,1349,728,0
253,2,40,2316,2180,1333,1349,728,1
253,2,41,1968,1955,1333,1349,728,0
253,2,42,2316,2176,1333,1349,728,1
253,2,43,2316,2244,1333,1349,728,1
253,2,44,1968,2430,1333,1349,728,0
253,2,45,1968,2400,1333,1349,728,0
253,2,46,1968,2313,1333,1349,728,0
253,2,47,2316,2162,1333,1349,728,1
254,3,0,1968,1954,1333,1349,728,0
254,3,1,1476,1520,1333,1349,728,0
254,3,2,1476,1190,1333,1349,728,0
254,3,3,1476,896,1333,1349,728,0
254,3,4,1427,675,1333,1349,728,0
254,3,5,1371,571,1333,1349,728,0
254,3,6,1371,477,1333,1349,728,0
254,3,7,1371,505,1333,1349,728,0
254,3,8,1427,618,1333,1349,728,0
254,3,9,1427,825,1333,1349,728,0
254,3,10,1476,1230,1333,1349,728,0
254,3,11,1476,1653,1333,1349,728,0
254,3,12,1476,1740,1333,1349,728,0
254,3,13,1476,2189,1333,1349,728,0
254,3,14,1620,2462,1333,1349,728,0
254,3,15,1623,2761,1333,1349,728,0
254,3,16,1623,3226,1333,1349,728,0
254,3,17,1623,3409,1333,1349,728,0
254,3,18,1623,3449,1333,1349,728,0
254,3,19,1620,3409,1333,1349,728,0
254,3,20,1623,3378,1333,1349,728,0
254,3,21,1623,3443,1333,1349,728,0
254,3,22,1623,3482,1333,1349,728,0
254,3,23,1623,3453,1333,1349,728,0
254,3,24,1623,3395,1333,1349,728,0
254,3,25,1620,3309,1333,1349,728,0
254,3,26,1623,3249,1333,1349,728,0
254,3,27,1623,3203,1333,1349,728,0
254,3,28,1556,3115,1333,1349,728,0
254,3,29,1556,3058,1333,1349,728,0
254,3,30,1556,2980,1333,1349,728,0
254,3,31,1476,2944,1333,1349,728,0
254,3,32,1476,2897,1333,1349,728,0
254,3,33,1476,2865,1333,1349,728,0
254,3,34,1476,2685,1333,1349,728,0
254,3,35,1476,2572,1333,1349,728,0
254,3,36,1556,2467,1333,1349,728,0
254,3,37,1476,2359,1333,1349,728,0
254,3,38,1556,2305,1333,1349,728,0
254,3,39,1476,2303,1333,1349,728,0
254,3,40,1476,2132,1333,1349,728,0
254,3,41,1476,1935,1333,1349,728,0
254,3,42,1556,2196,1333,1349,728,0
254,3,43,1556,2307,1333,1349,728,0
254,3,44,1556,2404,1333,1349,728,0
254,3,45,1476,2405,1333,1349,728,0
254,3,46,1476,2307,1333,1349,728,0
254,3,47,1623,2127,1333,1349,728,1
255,4,0,1476,1936,1333,1349,728,0
255,4,1,1620,1530,1333,1349,728,1
255,4,2,1620,1137,1333,1349,728,1
255,4,3,2056,927,1333,1349,728,1
255,4,4,2056,703,1333,1349,728,1
255,4,5,2017,569,1333,1349,728,1
255,4,6,2017,530,1333,1349,728,1
255,4,7,1476,581,1333,1349,728,0
255,4,8,1476,661,1333,1349,728,0
255,4,9,1986,910,1333,1349,728,1
255,4,10,1986,1346,1333,1349,728,1
255,4,11,2078,1750,1333,1349,728,1
255,4,12,1476,1881,1333,1349,728,0
255,4,13,1476,2254,1333,1349,728,0
255,4,14,2087,2415,1333,1349,728,1
255,4,15,2188,2610,1333,1349,728,1
255,4,16,1620,2932,1333,1349,728,0
255,4,17,2078,3074,1333,1349,728,1
255,4,18,1620,3093,1333,1349,728,0
255,4,19,1620,2992,1333,1349,728,0
255,4,20,1620,3026,1333,1349,728,0
255,4,21,1620,3000,1333,1349,728,0
255,4,22,1609,2954,1333,1349,728,0
255,4,23,1609,2915,1333,1349,728,0
255,4,24,1542,2911,1333,1349,728,0
255,4,25,1542,2876,1333,1349,728,0
255,4,26,1542,2803,1333,1349,728,0
255,4,27,1542,2753,1333,1349,728,0
255,4,28,1542,2689,1333,1349,728,0
255,4,29,1542,2682,1333,1349,728,0
255,4,30,1542,2646,1333,1349,728,0
255,4,31,1609,2638,1333,1349,728,0
255,4,32,1609,2578,1333,1349,728,0
255,4,33,1620,2506,1333,1349,728,0
255,4,34,2078,2342,1333,1349,728,1
255,4,35,2078,2288,1333,1349,728,1
255,4,36,1620,2179,1333,1349,728,0
255,4,37,2078,2132,1333,1349,728,1
255,4,38,2078,2118,1333,1349,728,1
255,4,39,1620,2177,1333,1349,728,0
255,4,40,1476,2051,1333,1349,728,0
255,4,41,1620,1868,1333,1349,728,0
255,4,42,2188,2052,1333,1349,728,1
255,4,43,2078,2209,1333,1349,728,1
255,4,44,2078,2422,1333,1349,728,1
255,4,45,2078,2427,1333,1349,728,1
255,4,46,2078,2354,1333,1349,728,1
255,4,47,1620,2186,1333,1349,728,0
256,5,0,2087,1983,1333,1349,728,1
256,5,1,1989,1543,1333,1349,728,1
256,5,2,1989,1144,1333,1349,728,1
256,5,3,2078,882,1333,1349,728,1
256,5,4,1989,611,1333,1349,728,1
256,5,5,1620,494,1333,1349,728,0
256,5,6,1620,364,1333,1349,728,0
256,5,7,1620,358,1333,1349,728,0
256,5,8,1863,394,1333,1349,728,1
256,5,9,1966,446,1333,1349,728,1
256,5,10,1966,557,1333,1349,728,1
256,5,11,1607,709,1333,1349,728,0
256,5,12,2015,946,1333,1349,728,1
256,5,13,2146,1323,1333,1349,728,1
256,5,14,2211,1692,1333,1349,728,1
256,5,15,2309,1972,1333,1349,728,1
256,5,16,2449,2252,1333,1349,728,1
256,5,17,2309,2389,1333,1349,728,1
256,5,18,2309,2374,1333,1349,728,1
256,5,19,2211,2304,1333,1349,728,1
256,5,20,2309,2247,1333,1349,728,1
256,5,21,2015,2183,1333,1349,728,1
256,5,22,2309,2111,1333,1349,728,1
256,5,23,2015,2025,1333,1349,728,1
256,5,24,1966,1978,1333,1349,728,1
256,5,25,2015,1878,1333,1349,728,1
256,5,26,2015,1809,1333,1349,728,1
256,5,27,1966,1736,1333,1349,728,1
256,5,28,1966,1705,1333,1349,728,1
256,5,29,1966,1695,1333,1349,728,1
256,5,30,2015,1699,1333,1349,728,1
256,5,31,1966,1753,1333,1349,728,0
256,5,32,2015,1674,1333,1349,728,1
256,5,33,1966,1798,1333,1349,728,0
256,5,34,2015,1868,1333,1349,728,1
256,5,35,1966,1826,1333,1349,728,0
256,5,36,1966,1763,1333,1349,728,0
256,5,37,1966,1681,1333,1349,728,0
256,5,38,2015,1714,1333,1349,728,1
256,5,39,2015,1842,1333,1349,728,1
256,5,40,2015,1766,1333,1349,728,1
256,5,41,1966,1602,1333,1349,728,0
256,5,42,1966,1679,1333,1349,728,0
256,5,43,2211,1719,1333,1349,728,1
256,5,44,2015,1796,1333,1349,728,0
256,5,45,2146,1691,1333,1349,728,1
256,5,46,1966,1536,1333,1349,728,0
256,5,47,1966,1274,1333,1349,728,0
257,6,0,1607,1181,1333,1349,728,0
257,6,1,1863,863,1333,1349,728,0
257,6,2,1863,583,1333,1349,728,0
257,6,3,1863,374,1333,1349,728,0
257,6,4,1863,275,1333,1349,728,0
257,6,5,1966,164,1333,1349,728,0
257,6,6,1863,133,1333,1349,728,0
257,6,7,1607,93,1333,1349,728,0
257,6,8,1371,119,1333,1349,728,0
257,6,9,1904,155,1333,1349,728,0
257,6,10,1904,173,1333,1349,728,0
257,6,11,1763,273,1333,1349,728,0
257,6,12,1985,371,1333,1349,728,0
257,6,13,1985,622,1333,1349,728,0
257,6,14,2032,935,1333,1349,728,1
257,6,15,2032,1275,1333,1349,728,1
257,6,16,2146,1607,1333,1349,728,1
257,6,17,2211,1785,1333,1349,728,1
257,6,18,1985,1852,1333,1349,728,1
257,6,19,1985,1879,1333,1349,728,1
257,6,20,1985,1904,1333,1349,728,1
257,6,21,2268,1889,1333,1349,728,1
257,6,22,2032,1859,1333,1349,728,1
257,6,23,2211,1839,1333,1349,728,1
257,6,24,2211,1773,1333,1349,728,1
257,6,25,2001,1682,1333,1349,728,1
257,6,26,2032,1617,1333,1349,728,1
257,6,27,2268,1582,1333,1349,728,1
257,6,28,2032,1606,1333,1349,728,1
257,6,29,2268,1643,1333,1349,728,1
257,6,30,2268,1640,1333,1349,728,1
257,6,31,2032,1686,1333,1349,728,1
257,6,32,2268,1682,1333,1349,728,1
257,6,33,2268,1801,1333,1349,728,1
257,6,34,2211,1848,1333,1349,728,1
257,6,35,2211,1880,1333,1349,728,1
257,6,36,2268,1812,1333,1349,728,1
257,6,37,2211,1801,1333,1349,728,1
257,6,38,2268,1870,1333,1349,728,1
257,6,39,2032,2108,1333,1349,728,1
257,6,40,2550,2020,1333,1349,728,1
257,6,41,2032,1805,1333,1349,728,0
257,6,42,2032,1870,1333,1349,728,0
257,6,43,2211,1871,1333,1349,728,1
257,6,44,2211,1917,1333,1349,728,1
257,6,45,2146,1731,1333,1349,728,1
257,6,46,2032,1618,1333,1349,728,0
257,6,47,2146,1332,1333,1349,728,1
258,0,0,1476,1288,1333,1349,728,0
258,0,1,1476,974,1333,1349,728,0
258,0,2,1476,766,1333,1349,728,0
258,0,3,1763,591,1333,1349,728,0
258,0,4,1904,499,1333,1349,728,0
258,0,5,1904,399,1333,1349,728,0
258,0,6,1763,421,1333,1349,728,0
258,0,7,1985,460,1333,1349,728,0
258,0,8,1948,604,1333,1349,728,0
258,0,9,1906,836,1333,1349,728,0
258,0,10,2087,1243,1333,1349,728,1
258,0,11,1948,1674,1333,1349,728,0
258,0,12,1606,1834,1333,1349,728,0
258,0,13,1606,2226,1333,1349,728,0
258,0,14,2646,2481,1333,1349,728,1
258,0,15,2646,2779,1333,1349,728,1
258,0,16,2445,3222,1333,1349,728,1
258,0,17,3009,3405,1333,1349,728,1
258,0,18,2646,3481,1333,1349,728,1
258,0,19,2354,3470,1333,1349,728,1
258,0,20,2354,3476,1333,1349,728,1
258,0,21,2646,3545,1333,1349,728,1
258,0,22,2646,3538,1333,1349,728,1
258,0,23,2646,3566,1333,1349,728,1
258,0,24,2445,3616,1333,1349,728,1
258,0,25,2646,3611,1333,1349,728,1
258,0,26,2354,3634,1333,1349,728,1
258,0,27,2646,3655,1333,1349,728,1
258,0,28,2646,3653,1333,1349,728,1
258,0,29,2646,3676,1333,1349,728,1
258,0,30,2907,3721,1333,1349,728,1
258,0,31,3054,3735,1333,1349,728,1
258,0,32,2907,3616,1333,1349,728,1
258,0,33,2907,3507,1333,1349,728,1
258,0,34,2839,3249,1333,1349,728,1
258,0,35,2445,3064,1333,1349,728,1
258,0,36,2646,2825,1333,1349,728,1
258,0,37,2646,2643,1333,1349,728,1
258,0,38,2805,2652,1333,1349,728,1
258,0,39,2805,2765,1333,1349,728,1
258,0,40,2354,2662,1333,1349,728,1
258,0,41,2839,2431,1333,1349,728,1
258,0,42,2839,2606,1333,1349,728,1
258,0,43,2646,2667,1333,1349,728,1
258,0,44,2360,2749,1333,1349,728,0
258,0,45,2360,2697,1333,1349,728,0
258,0,46,2354,2584,1333,1349,728,0
258,0,47,2058,2373,1333,1349,728,0
259,1,0,2354,2172,1333,1349,728,0
259,1,1,2058,1728,1333,1349,728,0
259,1,2,1948,1369,1333,1349,728,0
259,1,3,1906,1131,1333,1349,728,0
259,1,4,1906,906,1333,1349,728,0
259,1,5,1906,750,1333,1349,728,0
259,1,6,1906,658,1333,1349,728,0
259,1,7,1906,672,1333,1349,728,0
259,1,8,1820,832,1333,1349,728,0
259,1,9,2080,1027,1333,1349,728,0
259,1,10,2106,1432,1333,1349,728,0
259,1,11,1820,1843,1333,1349,728,0
259,1,12,2084,1955,1333,1349,728,0
259,1,13,1623,2382,1333,1349,728,0
259,1,14,2251,2636,1333,1349,728,0
259,1,15,2612,2912,1333,1349,728,1
259,1,16,3166,3364,1333,1349,728,1
259,1,17,2886,3536,1333,1349,728,1
259,1,18,2795,3572,1333,1349,728,1
259,1,19,2706,3583,1333,1349,728,1
259,1,20,2612,3614,1333,1349,728,1
259,1,21,2877,3789,1333,1349,728,1
259,1,22,2962,3903,1333,1349,728,1
259,1,23,3248,3980,1333,1349,728,1
259,1,24,3280,4065,1333,1349,728,1
259,1,25,3231,4040,1333,1349,728,1
259,1,26,3280,4034,1333,1349,728,1
259,1,27,3248,4026,1333,1349,728,1
259,1,28,3280,3996,1333,1349,728,1
259,1,29,3231,3993,1333,1349,728,1
259,1,30,3280,3967,1333,1349,728,1
259,1,31,2899,3939,1333,1349,728,1
259,1,32,2962,3867,1333,1349,728,1
259,1,33,2877,3686,1333,1349,728,1
259,1,34,3054,3373,1333,1349,728,1
259,1,35,2877,3176,1333,1349,728,1
259,1,36,2877,2941,1333,1349,728,1
259,1,37,2716,2749,1333,1349,728,1
259,1,38,2706,2750,1333,1349,728,1
259,1,39,2795,2885,1333,1349,728,1
259,1,40,2706,2763,1333,1349,728,1
259,1,41,2706,2527,1333,1349,728,1
259,1,42,2877,2609,1333,1349,728,1
259,1,43,2706,2600,1333,1349,728,1
259,1,44,2416,2731,1333,1349,728,0
259,1,45,2516,2664,1333,1349,728,0
259,1,46,2217,2528,1333,1349,728,0
259,1,47,2416,2347,1333,1349,728,0
260,2,0,2167,2120,1333,1349,728,0
260,2,1,1820,1689,1333,1349,728,0
260,2,2,1820,1301,1333,1349,728,0
260,2,3,1927,1073,1333,1349,728,0
260,2,4,1820,862,1333,1349,728,0
260,2,5,1820,746,1333,1349,728,0
260,2,6,1962,659,1333,1349,728,0
260,2,7,1962,678,1333,1349,728,0
260,2,8,1997,849,1333,1349,728,0
260,2,9,2056,1049,1333,1349,728,0
260,2,10,2167,1416,1333,1349,728,0
260,2,11,2106,1899,1333,1349,728,0
260,2,12,2251,2033,1333,1349,728,0
260,2,13,2564,2476,1333,1349,728,0
260,2,14,2564,2775,1333,1349,728,0
260,2,15,2667,3041,1333,1349,728,0
260,2,16,3044,3412,1333,1349,728,1
260,2,17,2769,3600,1333,1349,728,1
260,2,18,2954,3676,1333,1349,728,1
260,2,19,2954,3667,1333,1349,728,1
260,2,20,3105,3738,1333,1349,728,1
260,2,21,3105,3852,1333,1349,728,1
260,2,22,3233,3920,1333,1349,728,1
260,2,23,3335,3970,1333,1349,728,1
260,2,24,3780,4054,1333,1349,728,1
260,2,25,3780,4119,1333,1349,728,1
260,2,26,3780,4149,1333,1349,728,1
260,2,27,3694,4150,1333,1349,728,1
260,2,28,3667,4100,1333,1349,728,1
260,2,29,3921,4164,1333,1349,728,1
260,2,30,3989,4195,1333,1349,728,1
260,2,31,3942,4197,1333,1349,728,1
260,2,32,3913,4031,1333,1349,728,1
260,2,33,3859,3828,1333,1349,728,1
260,2,34,3663,3527,1333,1349,728,1
260,2,35,3393,3323,1333,1349,728,1
260,2,36,3170,3061,1333,1349,728,0
260,2,37,3233,2894,1333,1349,728,1
260,2,38,3233,2858,1333,1349,728,1
260,2,39,3335,2980,1333,1349,728,1
260,2,40,3105,2824,1333,1349,728,0
260,2,41,2862,2568,1333,1349,728,0
260,2,42,3170,2703,1333,1349,728,0
260,2,43,2954,2706,1333,1349,728,0
260,2,44,3170,2772,1333,1349,728,0
260,2,45,2937,2675,1333,1349,728,0
260,2,46,2862,2513,1333,1349,728,0
260,2,47,2667,2285,1333,1349,728,0
261,3,0,2251,2101,1333,1349,728,0
261,3,1,2100,1648,1333,1349,728,0
261,3,2,1997,1288,1333,1349,728,0
261,3,3,1997,1059,1333,1349,728,0
261,3,4,1997,874,1333,1349,728,0
261,3,5,1997,753,1333,1349,728,0
261,3,6,1997,687,1333,1349,728,0
261,3,7,2080,724,1333,1349,728,0
261,3,8,2018,883,1333,1349,728,0
261,3,9,2090,1107,1333,1349,728,0
261,3,10,2269,1536,1333,1349,728,0
261,3,11,2598,1990,1333,1349,728,0
261,3,12,2446,2140,1333,1349,728,0
261,3,13,2908,2571,1333,1349,728,0
261,3,14,3107,2847,1333,1349,728,0
261,3,15,3212,3080,1333,1349,728,0
261,3,16,3409,3519,1333,1349,728,1
261,3,17,3829,3725,1333,1349,728,1
261,3,18,3767,3690,1333,1349,728,1
261,3,19,3510,3727,1333,1349,728,1
261,3,20,3767,3752,1333,1349,728,1
261,3,21,3767,3751,1333,1349,728,1
261,3,22,3767,3767,1333,1349,728,1
261,3,23,3767,3751,1333,1349,728,1
261,3,24,3587,3815,1333,1349,728,1
261,3,25,3641,3853,1333,1349,728,1
261,3,26,3767,3832,1333,1349,728,1
261,3,27,3510,3754,1333,1349,728,1
261,3,28,3516,3711,1333,1349,728,1
261,3,29,3510,3683,1333,1349,728,1
261,3,30,3278,3620,1333,1349,728,0
261,3,31,3212,3556,1333,1349,728,0
261,3,32,3212,3414,1333,1349,728,0
261,3,33,3001,3308,1333,1349,728,0
261,3,34,2714,3099,1333,1349,728,0
261,3,35,2499,2966,1333,1349,728,0
261,3,36,2499,2806,1333,1349,728,0
261,3,37,2714,2698,1333,1349,728,0
261,3,38,2609,2721,1333,1349,728,0
261,3,39,2692,2721,1333,1349,728,0
261,3,40,2609,2482,1333,1349,728,0
261,3,41,2386,2253,1333,1349,728,0
261,3,42,2609,2413,1333,1349,728,0
261,3,43,2609,2505,1333,1349,728,0
261,3,44,2714,2601,1333,1349,728,0
261,3,45,2499,2570,1333,1349,728,0
261,3,46,2598,2513,1333,1349,728,0
261,3,47,2609,2347,1333,1349,728,0
262,4,0,2386,2156,1333,1349,728,0
262,4,1,1920,1699,1333,1349,728,0
262,4,2,1920,1348,1333,1349,728,0
262,4,3,1920,1121,1333,1349,728,0
262,4,4,1920,919,1333,1349,728,0
262,4,5,2027,786,1333,1349,728,0
262,4,6,1968,699,1333,1349,728,0
262,4,7,1537,677,1333,1349,728,0
262,4,8,1853,808,1333,1349,728,0
262,4,9,2024,1004,1333,1349,728,0
262,4,10,2106,1415,1333,1349,728,0
262,4,11,1968,1826,1333,1349,728,0
262,4,12,1968,1997,1333,1349,728,0
262,4,13,1911,2420,1333,1349,728,0
262,4,14,2238,2632,1333,1349,728,0
262,4,15,1968,2865,1333,1349,728,0
262,4,16,2138,3173,1333,1349,728,0
262,4,17,2250,3275,1333,1349,728,0
262,4,18,1968,3182,1333,1349,728,0
262,4,19,2138,3115,1333,1349,728,0
262,4,20,1695,3179,1333,1349,728,0
262,4,21,1609,3188,1333,1349,728,0
262,4,22,1995,3170,1333,1349,728,0
262,4,23,1853,3175,1333,1349,728,0
262,4,24,1968,3143,1333,1349,728,0
262,4,25,1853,3098,1333,1349,728,0
262,4,26,1609,3073,1333,1349,728,0
262,4,27,1609,3019,1333,1349,728,0
262,4,28,1609,2976,1333,1349,728,0
262,4,29,1542,2936,1333,1349,728,0
262,4,30,1542,2904,1333,1349,728,0
262,4,31,1609,2963,1333,1349,728,0
262,4,32,1609,2835,1333,1349,728,0
262,4,33,1542,2756,1333,1349,728,0
262,4,34,2024,2489,1333,1349,728,0
262,4,35,1968,2367,1333,1349,728,0
262,4,36,2024,2242,1333,1349,728,0
262,4,37,2024,2207,1333,1349,728,0
262,4,38,2325,2229,1333,1349,728,1
262,4,39,2138,2212,1333,1349,728,1
262,4,40,1968,2056,1333,1349,728,0
262,4,41,1968,1901,1333,1349,728,0
262,4,42,2024,2143,1333,1349,728,1
262,4,43,2024,2257,1333,1349,728,1
262,4,44,1609,2418,1333,1349,728,0
262,4,45,1853,2426,1333,1349,728,0
262,4,46,1609,2322,1333,1349,728,0
262,4,47,1609,2159,1333,1349,728,0
263,5,0,1853,1937,1333,1349,728,0
263,5,1,1757,1494,1333,1349,728,0
263,5,2,1476,1169,1333,1349,728,0
263,5,3,1853,928,1333,1349,728,0
263,5,4,1476,687,1333,1349,728,0
263,5,5,1757,564,1333,1349,728,0
263,5,6,1371,465,1333,1349,728,0
263,5,7,1371,448,1333,1349,728,0
263,5,8,1371,493,1333,1349,728,0
263,5,9,1757,561,1333,1349,728,0
263,5,10,1948,676,1333,1349,728,1
263,5,11,1774,842,1333,1349,728,0
263,5,12,2066,1035,1333,1349,728,1
263,5,13,2018,1414,1333,1349,728,1
263,5,14,2126,1720,1333,1349,728,1
263,5,15,2061,2002,1333,1349,728,1
263,5,16,2061,2330,1333,1349,728,1
263,5,17,2126,2466,1333,1349,728,1
263,5,18,2061,2467,1333,1349,728,1
263,5,19,2065,2406,1333,1349,728,1
263,5,20,2066,2379,1333,1349,728,1
263,5,21,2342,2338,1333,1349,728,1
263,5,22,2066,2285,1333,1349,728,1
263,5,23,2401,2230,1333,1349,728,1
263,5,24,2456,2131,1333,1349,728,1
263,5,25,2342,1963,1333,1349,728,1
263,5,26,2126,1859,1333,1349,728,1
263,5,27,2061,1789,1333,1349,728,1
263,5,28,2061,1754,1333,1349,728,1
263,5,29,2268,1782,1333,1349,728,1
263,5,30,2066,1736,1333,1349,728,1
263,5,31,2061,1785,1333,1349,728,1
263,5,32,2126,1678,1333,1349,728,1
263,5,33,2062,1778,1333,1349,728,1
263,5,34,2066,1782,1333,1349,728,1
263,5,35,2005,1792,1333,1349,728,1
263,5,36,2268,1766,1333,1349,728,1
263,5,37,2066,1688,1333,1349,728,1
263,5,38,2268,1689,1333,1349,728,1
263,5,39,2066,1781,1333,1349,728,1
263,5,40,1774,1660,1333,1349,728,0
263,5,41,1476,1545,1333,1349,728,0
263,5,42,2066,1644,1333,1349,728,1
263,5,43,1476,1678,1333,1349,728,0
263,5,44,1641,1752,1333,1349,728,0
263,5,45,1476,1623,1333,1349,728,0
263,5,46,1476,1524,1333,1349,728,0
263,5,47,1476,1230,1333,1349,728,0
264,6,0,1476,1148,1333,1349,728,0
264,6,1,1427,797,1333,1349,728,0
264,6,2,1427,572,1333,1349,728,0
264,6,3,1371,374,1333,1349,728,0
264,6,4,1371,279,1333,1349,728,0
264,6,5,1371,177,1333,1349,728,0
264,6,6,1371,147,1333,1349,728,0
264,6,7,1371,134,1333,1349,728,0
264,6,8,1371,157,1333,1349,728,0
264,6,9,1371,179,1333,1349,728,0
264,6,10,1750,269,1333,1349,728,0
264,6,11,1750,346,1333,1349,728,0
264,6,12,1750,457,1333,1349,728,0
264,6,13,2018,680,1333,1349,728,1
264,6,14,2066,968,1333,1349,728,1
264,6,15,2066,1297,1333,1349,728,1
264,6,16,2051,1662,1333,1349,728,1
264,6,17,2066,1840,1333,1349,728,1
264,6,18,2046,1969,1333,1349,728,1
264,6,19,2066,1971,1333,1349,728,1
264,6,20,2066,2005,1333,1349,728,1
264,6,21,2066,2032,1333,1349,728,1
264,6,22,2066,1984,1333,1349,728,1
264,6,23,2066,1901,1333,1349,728,1
264,6,24,2005,1791,1333,1349,728,1
264,6,25,2005,1667,1333,1349,728,1
264,6,26,2005,1552,1333,1349,728,1
264,6,27,1430,1469,1333,1349,728,0
264,6,28,1750,1472,1333,1349,728,0
264,6,29,1750,1486,1333,1349,728,0
264,6,30,1427,1461,1333,1349,728,0
264,6,31,1750,1503,1333,1349,728,0
264,6,32,1433,1460,1333,1349,728,0
264,6,33,1431,1560,1333,1349,728,0
264,6,34,1427,1614,1333,1349,728,0
264,6,35,1427,1618,1333,1349,728,0
264,6,36,1427,1554,1333,1349,728,0
264,6,37,1427,1528,1333,1349,728,0
264,6,38,1476,1622,1333,1349,728,0
264,6,39,1476,1707,1333,1349,728,0
264,6,40,1441,1604,1333,1349,728,0
264,6,41,1427,1413,1333,1349,728,0
264,6,42,1750,1565,1333,1349,728,1
264,6,43,1427,1574,1333,1349,728,0
264,6,44,1476,1641,1333,1349,728,0
264,6,45,1476,1477,1333,1349,728,0
264,6,46,1427,1342,1333,1349,728,0
264,6,47,1427,1088,1333,1349,728,0
265,0,0,1427,1028,1333,1349,728,0
265,0,1,1371,723,1333,1349,728,0
265,0,2,1371,485,1333,1349,728,0
265,0,3,1371,321,1333,1349,728,0
265,0,4,1371,200,1333,1349,728,0
265,0,5,901,122,1333,1349,728,0
265,0,6,1371,95,1333,1349,728,0
265,0,7,1371,91,1333,1349,728,0
265,0,8,1780,124,1333,1349,728,1
265,0,9,1780,166,1333,1349,728,1
265,0,10,1972,278,1333,1349,728,1
265,0,11,1797,357,1333,1349,728,1
265,0,12,1780,461,1333,1349,728,1
265,0,13,2018,728,1333,1349,728,1
265,0,14,2061,1059,1333,1349,728,1
265,0,15,2066,1337,1333,1349,728,1
265,0,16,2128,1802,1333,1349,728,1
265,0,17,2386,2037,1333,1349,728,1
265,0,18,2492,2068,1333,1349,728,1
265,0,19,2404,2107,1333,1349,728,1
265,0,20,2492,2069,1333,1349,728,1
265,0,21,2386,2050,1333,1349,728,1
265,0,22,2268,2020,1333,1349,728,1
265,0,23,2128,2004,1333,1349,728,1
265,0,24,2128,1925,1333,1349,728,1
265,0,25,2268,1876,1333,1349,728,1
265,0,26,2268,1862,1333,1349,728,1
265,0,27,2386,1833,1333,1349,728,1
265,0,28,2404,1824,1333,1349,728,1
265,0,29,2386,1860,1333,1349,728,1
265,0,30,2404,1856,1333,1349,728,1
265,0,31,2268,1926,1333,1349,728,1
265,0,32,2386,1953,1333,1349,728,1
265,0,33,2066,2042,1333,1349,728,1
265,0,34,2128,1976,1333,1349,728,1
265,0,35,2013,1911,1333,1349,728,1
265,0,36,1780,1802,1333,1349,728,0
265,0,37,1519,1766,1333,1349,728,0
265,0,38,2020,1923,1333,1349,728,1
265,0,39,2014,2045,1333,1349,728,1
265,0,40,2005,1891,1333,1349,728,1
265,0,41,2005,1666,1333,1349,728,1
265,0,42,2128,1806,1333,1349,728,1
265,0,43,2066,1841,1333,1349,728,1
265,0,44,2268,2003,1333,1349,728,1
265,0,45,2268,2010,1333,1349,728,1
265,0,46,2128,1944,1333,1349,728,1
265,0,47,2066,1751,1333,1349,728,1
266,1,0,1476,1629,1333,1349,728,0
266,1,1,1427,1201,1333,1349,728,0
266,1,2,1427,829,1333,1349,728,0
266,1,3,1371,614,1333,1349,728,0
266,1,4,1371,471,1333,1349,728,0
266,1,5,1371,401,1333,1349,728,0
266,1,6,1371,390,1333,1349,728,0
266,1,7,1780,457,1333,1349,728,0
266,1,8,1427,582,1333,1349,728,0
266,1,9,1757,867,1333,1349,728,0
266,1,10,1768,1346,1333,1349,728,0
266,1,11,1757,1797,1333,1349,728,0
266,1,12,1768,2020,1333,1349,728,0
266,1,13,2499,2446,1333,1349,728,1
266,1,14,2609,2766,1333,1349,728,1
266,1,15,2568,3015,1333,1349,728,1
266,1,16,2908,3324,1333,1349,728,1
266,1,17,2499,3468,1333,1349,728,1
266,1,18,2816,3462,1333,1349,728,1
266,1,19,2568,3420,1333,1349,728,1
266,1,20,2714,3436,1333,1349,728,1
266,1,21,2805,3442,1333,1349,728,1
266,1,22,2074,3334,1333,1349,728,0
266,1,23,1608,3314,1333,1349,728,0
266,1,24,1948,3349,1333,1349,728,0
266,1,25,2074,3332,1333,1349,728,1
266,1,26,2074,3291,1333,1349,728,1
266,1,27,1768,3253,1333,1349,728,0
266,1,28,1768,3218,1333,1349,728,0
266,1,29,2074,3277,1333,1349,728,1
266,1,30,2386,3340,1333,1349,728,1
266,1,31,2386,3341,1333,1349,728,1
266,1,32,2074,3271,1333,1349,728,1
266,1,33,2074,3161,1333,1349,728,1
