word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,word_freq_remove,word_freq_internet,word_freq_order,word_freq_mail,word_freq_receive,word_freq_will,word_freq_people,word_freq_report,word_freq_addresses,word_freq_free,word_freq_business,word_freq_email,word_freq_you,word_freq_credit,word_freq_your,word_freq_font,word_freq_000,word_freq_money,word_freq_hp,word_freq_hpl,word_freq_george,word_freq_650,word_freq_lab,word_freq_labs,word_freq_telnet,word_freq_857,word_freq_data,word_freq_415,word_freq_85,word_freq_technology,word_freq_1999,word_freq_parts,word_freq_pm,word_freq_direct,word_freq_cs,word_freq_meeting,word_freq_original,word_freq_project,word_freq_re,word_freq_edu,word_freq_table,word_freq_conference,char_freq_;,char_freq_(,char_freq_[,char_freq_!,char_freq_$,char_freq_hash,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0,0,141,0,0,106,35,0,0,0,35,34,0,0,0,36,0,0,219,75,279,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,409,466,162,1084,32,172,1
46,33,18,0,12,53,5,20,0,112,32,64,91,0,19,0,0,0,354,0,113,0,13,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,28,0,386,186,108,1594,188,613,1
0,0,54,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,167,0,56,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,156,373,0,224,1292,21,234,1
0,67,65,0,49,0,15,16,0,0,0,31,67,54,43,0,0,0,235,48,152,0,0,15,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,103,52,562,31,253,1
0,0,0,0,75,38,37,38,0,0,37,0,0,0,0,38,0,0,341,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,113,0,0,599,11,100,1
0,0,0,0,92,0,0,0,0,92,0,0,0,0,0,0,0,0,277,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2025,72,165,1
0,0,0,0,236,56,0,56,55,55,0,0,0,0,0,0,184,0,84,76,56,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,351,44,0,2068,95,416,1
0,0,0,0,93,0,0,0,0,93,0,0,0,0,0,0,0,0,280,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,64,157,1
26,8,24,0,52,8,7,8,93,61,7,113,8,56,16,35,8,0,406,25,220,0,17,120,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,34,0,321,157,13,1473,73,593,1
0,47,45,0,140,0,46,0,0,46,46,92,0,0,0,94,0,0,186,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,0,0,30,5,53,1
0,86,0,0,88,0,0,0,0,0,0,0,87,0,0,89,0,0,522,124,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,89,0,0,0,0,0,0,773,368,0,448,9,41,1
0,0,16,0,54,37,17,18,0,17,0,16,0,0,0,0,0,0,73,0,37,0,18,0,0,0,0,0,0,0,0,0,53,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,25,301,771,10,345,1
17,0,15,0,144,34,4,5,5,4,4,50,29,5,0,0,69,5,412,22,104,0,72,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,0,16,158,0,433,11,421,1
0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,115,0,0,76,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,0,0,206,0,256,1920,42,454,1
0,0,42,0,131,0,43,0,0,131,0,0,0,0,0,0,44,0,428,0,290,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,286,0,0,1012,18,130,1
49,0,72,0,23,24,23,49,0,0,48,213,0,0,0,49,96,24,391,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,299,33,0,1455,59,225,1
0,0,0,0,51,0,0,0,0,0,0,0,0,47,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,51,0,0,131,0,0,0,67,0,73,0,0,167,10,74,1
0,0,0,0,0,118,0,64,0,0,0,0,0,0,0,0,0,0,380,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,791,112,0,436,11,62,1
42,0,40,0,215,42,41,0,0,83,41,82,0,0,0,159,0,0,292,0,209,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,0,68,491,69,943,11,178,1
0,0,0,0,240,44,0,44,0,87,0,0,0,0,0,88,0,0,87,42,132,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,0,60,123,0,700,22,112,1
0,0,0,0,48,0,93,0,48,0,0,0,0,0,0,0,0,0,146,0,242,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,433,0,0,0,0,801,11,196,1
9,19,96,0,77,78,48,0,77,18,28,66,29,0,92,9,0,108,127,18,68,0,57,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,9,7,0,0,0,92,0,372,140,13,1951,240,783,1
0,0,0,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,0,0,0,238,304,1151,11,62,1
17,0,15,0,146,35,0,5,5,4,4,50,29,5,0,0,70,0,407,22,111,0,73,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,0,7,160,0,428,11,417,1
0,0,0,0,0,0,0,0,0,0,0,310,0,0,0,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,813,13,23,1
9,0,25,0,35,9,0,18,9,0,0,79,0,35,0,0,0,0,197,0,309,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,37,25,240,29,30,1370,68,471,1
0,0,53,0,21,22,10,0,11,21,0,31,33,0,0,0,22,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,31,119,0,550,13,299,1
0,0,0,0,63,0,63,0,0,0,0,62,64,0,0,0,0,0,382,85,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,64,0,0,0,0,105,0,697,302,0,453,10,54,1
0,92,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,45,190,0,0,46,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,190,0,254,0,0,1486,44,424,1
0,0,52,0,20,21,9,0,10,20,0,19,32,0,0,0,21,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,29,113,0,554,13,300,1
9,0,25,0,35,9,0,18,9,0,0,70,0,35,0,0,0,0,198,0,303,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,37,25,239,29,30,1383,68,482,1
9,0,25,0,35,9,0,18,9,0,0,70,0,35,0,0,0,0,198,0,303,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,37,25,239,29,30,1383,68,482,1
0,54,0,0,0,0,103,0,0,53,53,52,0,0,0,190,0,54,323,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,329,0,0,134,4,52,1
32,0,30,0,97,32,64,0,0,31,0,96,32,0,0,0,65,0,259,0,226,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,168,0,1122,27,140,1
112,39,57,0,0,95,18,19,121,38,0,96,0,19,0,98,0,0,254,37,138,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,617,286,25,1851,75,531,1
0,31,0,34,0,0,30,62,0,124,0,0,0,0,0,0,0,62,92,0,62,11,0,30,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,29,0,0,0,0,0,0,0,0,0,173,0,539,0,112,1981,50,455,1
98,33,48,36,0,67,0,16,118,32,0,65,0,16,0,50,0,16,200,32,84,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,0,542,220,50,1996,142,639,1
0,56,0,0,55,0,0,0,95,55,10,175,22,11,0,11,22,89,177,0,267,0,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,52,54,0,660,52,474,1
72,0,0,0,144,72,70,0,0,143,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,130,0,0,1123,13,91,1
9,0,25,0,35,9,0,18,9,0,0,70,0,35,0,0,0,0,198,0,310,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,37,25,225,29,30,1365,68,473,1
0,27,80,0,136,0,79,0,0,81,0,80,0,0,0,82,27,0,273,0,110,0,79,26,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,0,223,183,0,1736,118,292,1
0,0,72,0,179,37,36,0,0,73,0,35,0,0,0,111,0,0,183,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,0,0,0,0,865,11,171,1
0,0,66,0,0,0,0,119,0,0,66,66,0,0,0,0,0,0,336,0,136,0,65,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,228,0,711,18,95,1
0,50,23,0,49,0,96,0,0,75,73,48,25,0,0,124,25,25,175,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,103,0,183,0,138,1972,227,538,1
7,22,80,0,51,0,6,0,66,58,21,80,7,0,13,0,7,0,326,21,187,0,0,21,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,115,69,151,1265,73,671,1
8,8,74,0,84,99,24,17,58,7,16,57,17,0,111,25,8,93,159,16,42,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,8,8,6,0,0,0,55,0,385,113,12,1919,240,781,1
0,0,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,127,0,249,0,0,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539,0,0,1381,27,79,1
0,56,26,0,0,0,55,0,0,55,27,54,28,0,0,137,28,0,195,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,108,0,154,0,144,1982,221,488,1
0,0,0,21,0,0,0,0,0,159,0,0,0,0,0,0,0,0,243,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,0,0,120,0,0,1350,13,151,1
34,0,159,0,101,0,0,0,67,101,0,0,0,0,0,0,0,0,33,70,68,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,101,0,2155,263,763,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,415,0,210,415,0,1382,14,60,1
0,51,0,0,50,51,97,0,0,0,0,0,0,0,0,0,0,51,50,0,51,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,0,67,474,0,1879,123,275,1
48,94,95,0,47,0,0,48,0,183,0,228,0,44,0,48,0,0,193,0,379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,884,168,82,2126,239,582,1
34,0,159,0,101,0,0,0,67,101,0,0,0,0,0,0,0,0,33,70,68,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,688,101,0,2154,263,762,1
9,0,25,0,35,9,0,18,9,0,0,70,0,35,0,0,0,0,198,0,310,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,12,37,25,225,29,30,1365,68,473,1
8,8,74,0,84,99,24,17,58,7,16,57,17,0,111,25,8,93,159,16,42,0,81,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,17,8,8,6,0,0,0,55,0,385,113,12,1919,240,781,1
0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,0,230,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1965,41,130,1
0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,0,0,0,268,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553,0,0,1381,27,79,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,0,1944,30,248,1
43,43,41,0,13,10,2,7,53,100,27,77,47,83,3,25,39,0,297,0,130,0,38,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,8,67,0,430,497,106,1846,187,861,1
23,34,56,0,45,11,10,23,98,92,0,44,0,23,21,0,11,0,365,44,174,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,65,0,127,54,17,1552,73,551,1
0,67,31,0,32,33,32,33,0,0,65,98,0,0,0,100,33,33,266,125,285,0,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,156,0,100,1804,132,269,1
47,92,93,0,46,0,0,47,0,179,0,224,0,69,0,47,0,0,188,0,375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,879,163,81,2127,238,586,1
46,90,91,0,45,0,0,46,0,176,0,222,0,42,0,46,0,0,184,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,0,878,163,81,2127,238,586,1
9,0,25,0,35,9,0,18,9,0,0,71,0,35,0,0,0,0,199,0,312,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,13,38,26,244,30,31,1342,68,477,1
0,0,71,0,0,0,71,0,0,0,0,0,0,0,0,191,0,0,146,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,1117,28,124,1
0,0,0,26,0,0,62,0,0,125,0,0,0,0,0,63,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,723,0,203,1956,67,340,1
0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,192,0,0,147,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,84,0,0,1117,28,124,1
71,0,9,0,46,11,0,59,70,213,22,9,23,0,42,11,59,47,318,0,166,0,140,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,0,0,11,0,0,0,66,117,0,394,244,17,1997,140,802,1
0,0,71,0,0,73,71,0,0,0,0,0,0,0,0,73,0,0,146,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,674,105,314,612,11,51,1
68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,202,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,361,0,731,0,190,1565,31,131,1
50,40,31,0,12,3,12,10,53,77,29,69,54,80,3,27,44,3,316,0,142,0,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,64,0,419,381,110,1790,129,850,1
67,16,131,0,100,0,0,0,0,15,15,166,50,0,0,33,0,16,505,0,135,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,119,261,29,1372,45,263,1
0,0,0,0,208,0,0,145,137,196,0,0,0,0,0,0,196,0,0,116,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,0,2104,141,158,1
18,0,7,0,35,9,0,36,9,0,0,61,9,35,0,0,9,0,126,0,312,0,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,24,26,13,0,1489,47,496,1
0,0,51,0,52,0,0,53,0,0,0,104,0,0,109,0,53,53,263,0,257,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,50,0,0,0,0,0,0,0,0,0,181,0,91,364,0,1647,59,130,1
0,0,50,0,51,0,0,52,0,0,0,103,0,0,108,0,52,52,262,0,256,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,49,0,0,0,0,0,0,0,0,0,180,0,91,363,0,1647,59,130,1
0,0,49,0,50,0,0,51,0,0,0,100,0,0,105,0,0,51,254,0,249,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,48,0,0,0,0,51,0,0,0,0,179,0,90,362,0,1647,59,130,1
0,10,29,3,104,42,0,31,0,9,9,82,0,10,0,179,83,21,167,30,31,0,51,9,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,10,0,0,0,0,0,0,0,0,0,44,0,364,177,169,1971,203,822,1
0,0,109,0,0,0,106,0,0,0,93,109,0,0,0,192,0,0,330,0,307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,134,133,0,974,10,53,1
31,0,61,0,46,47,14,74,15,62,30,140,0,0,0,0,138,0,203,95,343,0,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,66,0,825,122,0,1683,95,539,1
0,0,0,0,0,0,87,0,0,0,0,89,0,0,0,91,0,172,443,0,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,427,0,0,1037,9,53,1
31,0,61,0,46,47,14,74,15,62,30,140,0,0,0,0,138,0,203,95,343,0,15,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,66,0,825,122,0,1683,95,539,1
0,0,30,0,63,64,63,32,0,0,0,30,32,0,0,32,32,32,225,0,300,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,156,0,0,161,0,357,18,156,1
0,0,0,0,125,0,117,0,0,0,0,0,0,0,0,0,0,126,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,0,252,0,0,0,209,302,1289,12,59,1
10,0,8,0,39,10,9,0,19,19,39,48,0,51,0,91,20,0,170,139,172,0,39,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,318,155,0,1861,230,785,1
0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,12,0,0,2106,128,901,1
0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,202,0,398,341,0,1459,24,81,1
59,0,0,0,0,0,112,59,58,117,0,116,0,0,0,0,178,0,405,115,233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,1823,45,181,1
0,0,0,0,0,0,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436,8,17,1
6,65,69,0,38,65,51,19,98,51,5,37,32,0,79,13,6,110,129,0,104,0,51,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,75,0,273,102,0,1591,112,766,1
114,0,0,0,0,0,0,0,0,0,0,229,0,0,0,0,0,0,521,0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,659,0,0,558,18,105,1
0,126,143,0,74,0,0,0,74,223,0,214,0,0,90,0,134,0,74,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,906,476,0,2145,223,479,1
0,127,144,0,74,0,0,0,74,225,0,216,0,0,91,0,75,0,74,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,907,477,0,2144,222,472,1
10,20,50,0,30,109,19,62,98,51,19,60,0,0,96,0,20,143,206,19,125,0,106,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,89,133,0,316,170,30,1907,243,751,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,810,0,0,1551,9,133,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0,413,0,415,413,0,1452,16,60,1
0,0,29,0,30,31,30,31,0,0,61,93,0,0,0,95,63,31,252,119,317,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,98,0,95,1749,131,268,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,101,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,169,0,0,425,6,58,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,97,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,0,168,0,0,425,6,58,1
0,39,115,0,38,0,0,0,0,77,75,76,0,0,35,224,0,0,116,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,56,0,666,127,64,1774,43,346,1
0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,4,34,1
9,0,7,0,38,9,8,0,18,28,38,46,0,50,0,87,19,0,164,138,166,0,38,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,308,150,0,1866,230,791,1
10,0,39,0,9,10,9,52,10,0,0,60,0,20,0,0,10,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,12,62,0,504,28,328,1
14,0,26,0,8,24,3,4,23,0,0,50,4,9,0,0,14,0,23,4,28,0,37,13,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,4,9,0,0,0,0,51,0,5,95,0,475,13,465,1
36,27,61,0,81,36,0,36,26,231,8,125,45,0,81,117,27,186,271,0,270,0,9,26,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,9,0,0,0,0,0,0,0,0,0,91,0,540,12,0,1350,120,632,1
0,0,109,0,110,0,72,0,0,0,71,35,0,0,0,0,37,0,332,128,253,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,395,0,287,6,78,1
0,0,0,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,223,226,303,1819,40,93,1
0,37,109,0,36,0,0,0,0,73,36,72,0,0,34,221,0,0,73,0,148,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,676,170,57,1787,57,393,1
0,37,109,0,36,0,0,0,0,73,36,72,0,0,34,221,0,0,73,0,148,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,0,676,170,57,1787,57,393,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941,0,0,957,10,23,1
17,0,49,0,16,0,16,34,17,0,0,0,0,33,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,273,9,144,1
17,0,15,9,142,34,4,5,5,4,4,49,28,5,0,0,69,5,409,22,103,4,71,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,40,0,16,156,29,619,50,478,1
0,0,0,0,145,0,80,0,19,103,0,39,0,0,0,0,0,144,103,0,20,0,20,0,138,138,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,159,384,96,177,141,0,1377,25,346,1
0,37,0,0,36,37,36,72,36,36,0,72,37,0,0,37,133,0,366,122,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,37,0,0,0,0,0,0,799,376,0,1226,63,262,1
45,0,65,0,21,67,0,67,21,21,21,133,0,0,0,45,122,22,156,94,311,0,22,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,868,143,0,1634,100,494,1
